Date,Close/Last,Volume,Open,High,Low
09/14/2022,$22.412,82303400,$21.982,$22.80,$21.58
09/13/2022,$21.813,80001280,$22.65,$22.769,$21.772
09/12/2022,$23.653,60474250,$23.361,$23.949,$23.337
09/09/2022,$23.357,67020600,$22.962,$23.478,$22.962
09/08/2022,$22.744,67374360,$22.416,$22.8735,$22.13
09/07/2022,$22.896,81493290,$22.021,$22.933,$21.8268
09/06/2022,$21.839,74690160,$22.559,$22.685,$21.469
09/02/2022,$22.611,81648830,$23.103,$23.3881,$22.504
09/01/2022,$23.004,72929170,$22.072,$23.037,$21.947
08/31/2022,$22.356,86159060,$22.70,$23.3879,$22.343
08/30/2022,$22.065,57404340,$22.666,$22.979,$21.874
08/29/2022,$22.457,71093970,$22.193,$22.987,$22.152
08/26/2022,$22.328,53498480,$23.3625,$23.695,$22.315
08/25/2022,$23.398,37668670,$23.024,$23.416,$22.90
08/24/2022,$22.961,54263160,$22.566,$23.41,$22.394
08/23/2022,$22.455,52769450,$22.646,$22.99,$22.43
08/22/2022,$22.654,86300940,$23.255,$23.3475,$22.459
08/19/2022,$24.116,75047070,$24.095,$24.329,$23.568
08/18/2022,$24.517,52803870,$24.196,$24.6479,$23.928
08/17/2022,$24.115,56272240,$24.118,$24.424,$23.756
08/16/2022,$24.569,51368060,$24.716,$24.929,$24.403
08/15/2022,$24.911,65273910,$24.811,$25.199,$24.751
08/12/2022,$24.93,60985310,$24.481,$24.941,$24.376
08/11/2022,$24.27,87800620,$24.468,$25.162,$24.151
08/10/2022,$24.411,92547600,$23.699,$24.454,$23.6596
08/09/2022,$22.994,61811940,$23.162,$23.22,$22.465
08/08/2022,$23.349,109974100,$22.749,$24.196,$22.641
08/05/2022,$22.678,55397330,$22.53,$22.862,$22.287
08/04/2022,$22.991,71427410,$22.768,$23.207,$22.505
08/03/2022,$22.673,64007010,$22.479,$22.81,$22.242
08/02/2022,$22.142,63613270,$22.276,$22.82,$22.088
08/01/2022,$22.621,55250440,$22.3095,$22.839,$22.10
07/29/2022,$22.49,90649370,$22.329,$23.075,$22.24
07/28/2022,$22.602,89727380,$22.46,$22.81,$21.967
07/27/2022,$22.675,105083900,$21.648,$22.778,$21.458
07/26/2022,$21.391,95085320,$21.666,$21.939,$21.164
07/25/2022,$21.851,109352500,$22.131,$22.523,$21.635
07/22/2022,$22.044,178054500,$22.238,$22.935,$21.844
07/21/2022,$22.388,234301200,$21.43,$22.432,$21.15
07/20/2022,$21.644,539202700,$20.817,$21.697,$20.01
07/19/2022,$20.163,281787200,$19.302,$20.197,$18.84
07/18/2022,$19.092,163228500,$19.25,$19.967,$18.98
07/15/2022,$18.911,163191200,$17.558,$18.922,$17.456
07/14/2022,$17.478,90394570,$17.556,$17.752,$17.182
07/13/2022,$17.656,127344200,$17.05,$17.918,$16.9702
07/12/2022,$17.445,68452640,$17.733,$17.9784,$17.342
07/11/2022,$17.734,60484470,$18.473,$18.499,$17.689
07/08/2022,$18.6975,58356800,$18.602,$18.991,$18.275
07/07/2022,$18.927,63345450,$18.427,$19.021,$18.35
07/06/2022,$18.406,57533850,$18.52,$18.622,$18.082
07/05/2022,$18.588,73390230,$17.628,$18.592,$17.268
07/01/2022,$17.995,52015830,$17.649,$18.01,$17.427
06/30/2022,$17.487,78947100,$17.707,$17.945,$17.03
06/29/2022,$17.836,57668470,$17.955,$18.0665,$17.51
06/28/2022,$17.96,72018970,$18.92,$19.22,$17.937
06/27/2022,$18.914,83638790,$19.177,$19.178,$18.239
06/24/2022,$19.085,124239700,$18.35,$19.119,$18.184
06/23/2022,$18.171,95382260,$18.05,$18.276,$17.587
06/22/2022,$17.889,120106200,$17.075,$18.282,$17.02
06/21/2022,$17.091,121775900,$17.76,$17.8619,$16.98
06/17/2022,$17.551,121333700,$17.363,$17.965,$17.334
06/16/2022,$17.335,82013060,$17.40,$17.627,$17.156
06/15/2022,$18.011,123960400,$16.9258,$18.3845,$16.853
06/14/2022,$16.754,115553200,$16.975,$17.2062,$16.428
06/13/2022,$16.969,102224100,$17.707,$17.909,$16.8957
06/10/2022,$18.294,130742800,$18.264,$18.586,$18.085
06/09/2022,$19.277,69489670,$20.065,$20.169,$19.254
06/08/2022,$20.283,72441210,$19.795,$20.738,$19.764
06/07/2022,$19.861,48394910,$19.487,$19.96,$19.30
06/06/2022,$19.714,53720430,$20.209,$20.387,$19.538
06/03/2022,$19.898,71917750,$20.014,$20.295,$19.805
06/02/2022,$20.509,96231210,$19.202,$20.547,$19.172
06/01/2022,$19.291,84161510,$19.87,$20.274,$19.1661
05/31/2022,$19.744,113984600,$19.618,$19.995,$19.08
05/27/2022,$19.519,85859870,$19.319,$19.525,$19.0372
05/26/2022,$19.14,80499330,$18.649,$19.234,$18.3092
05/25/2022,$18.783,85220920,$18.028,$18.887,$18.017
05/24/2022,$18.034,77063720,$18.20,$18.40,$17.717
05/23/2022,$18.744,96020270,$18.615,$18.766,$17.789
05/20/2022,$18.635,104294000,$18.5867,$19.019,$17.977
05/19/2022,$18.348,104485100,$17.8045,$18.63,$17.571
05/18/2022,$17.719,96656320,$18.672,$18.77,$17.627
05/17/2022,$19.056,98766850,$18.917,$19.14,$18.517
05/16/2022,$18.651,161450100,$19.33,$19.589,$18.57
05/13/2022,$18.764,131363300,$17.716,$18.777,$17.601
05/12/2022,$17.431,176621200,$16.396,$17.758,$16.271
05/11/2022,$16.637,126655200,$17.609,$18.092,$16.555
05/10/2022,$17.766,138839100,$17.601,$18.1871,$17.057
05/09/2022,$17.31,140313300,$17.7655,$18.32,$17.23
05/06/2022,$18.097,171854800,$18.675,$18.721,$17.581
05/05/2022,$18.832,139713300,$20.045,$20.071,$18.60
05/04/2022,$20.401,122187800,$19.765,$20.438,$19.101
05/03/2022,$19.987,118394300,$19.829,$20.32,$19.477
05/02/2022,$19.946,145916000,$19.171,$20.0214,$19.001
04/29/2022,$19.036,163918900,$19.868,$20.471,$19.00
04/28/2022,$19.952,213631600,$19.156,$20.148,$18.56
04/27/2022,$18.854,222983900,$19.4005,$20.019,$18.777
04/26/2022,$19.84,203180900,$20.88,$20.915,$19.8277
04/25/2022,$20.991,281520500,$21.381,$21.666,$20.451
04/22/2022,$21.552,375151300,$22.018,$22.627,$21.005
04/21/2022,$21.822,535016000,$22.00,$22.768,$21.152
04/20/2022,$22.619,1333875000,$24.52,$24.87,$21.251
04/19/2022,$34.861,209068900,$33.322,$35.168,$33.322
04/18/2022,$33.786,51050410,$34.00,$34.236,$33.1615
04/14/2022,$34.113,43438370,$35.095,$35.20,$33.986
04/13/2022,$35.043,32309500,$34.392,$35.20,$34.1155
04/12/2022,$34.41,38242610,$35.591,$35.941,$34.225
04/11/2022,$34.80,37770960,$35.00,$35.478,$34.52
04/08/2022,$35.588,40251830,$36.196,$36.25,$35.4865
04/07/2022,$36.215,49489090,$36.50,$36.854,$35.369
04/06/2022,$36.835,43548850,$37.415,$37.647,$36.273
04/05/2022,$38.015,42345080,$38.93,$39.00,$37.7305
04/04/2022,$39.15,70092350,$37.355,$39.602,$37.313
04/01/2022,$37.347,46442370,$37.68,$38.087,$36.85
03/31/2022,$37.459,41347200,$38.359,$38.40,$37.361
03/30/2022,$38.147,40233010,$38.955,$39.27,$37.8625
03/29/2022,$39.182,58807230,$38.439,$39.65,$38.033
03/28/2022,$37.851,43234350,$37.523,$38.028,$36.673
03/25/2022,$37.385,35759530,$37.707,$37.764,$36.643
03/24/2022,$37.571,38884610,$37.976,$37.976,$36.89
03/23/2022,$37.449,37289540,$37.977,$38.246,$37.449
03/22/2022,$38.292,42427620,$37.114,$38.666,$36.676
03/21/2022,$37.459,48664630,$37.802,$38.182,$36.894
03/18/2022,$38.06,83248250,$37.20,$38.18,$36.847
03/17/2022,$37.14,58183480,$35.97,$37.331,$35.488
03/16/2022,$35.753,69824690,$34.82,$35.999,$34.306
03/15/2022,$34.375,54606400,$33.51,$34.536,$33.236
03/14/2022,$33.101,59078170,$33.872,$34.132,$32.982
03/11/2022,$34.032,48199250,$36.119,$36.336,$34.00
03/10/2022,$35.677,48077670,$35.62,$36.702,$35.33
03/09/2022,$35.879,65201860,$35.7685,$36.414,$35.0509
03/08/2022,$34.176,64286550,$34.98,$35.886,$34.067
03/07/2022,$35.026,57083830,$36.041,$36.1995,$35.02
03/04/2022,$36.173,53291800,$36.80,$37.4819,$35.717
03/03/2022,$36.807,60768360,$38.60,$38.612,$36.465
03/02/2022,$38.003,53568090,$38.893,$38.922,$37.521
03/01/2022,$38.624,32904390,$39.16,$39.50,$38.3705
02/28/2022,$39.452,50350460,$38.733,$39.775,$38.213
02/25/2022,$39.08,48416360,$38.661,$39.129,$37.558
02/24/2022,$39.003,70687240,$35.509,$39.073,$35.472
02/23/2022,$36.746,46142900,$38.272,$38.60,$36.666
02/22/2022,$37.738,66975150,$38.895,$39.242,$37.302
02/18/2022,$39.129,68016680,$39.253,$40.287,$38.9047
02/17/2022,$38.667,46692220,$39.4235,$39.911,$38.57
02/16/2022,$39.808,52776500,$40.153,$40.156,$39.0384
02/15/2022,$40.746,53956410,$40.379,$40.9162,$40.101
02/14/2022,$39.657,72021550,$38.759,$40.936,$38.6891
02/11/2022,$39.131,75589390,$40.533,$41.161,$38.765
02/10/2022,$40.627,84529150,$40.21,$40.80,$39.636
02/09/2022,$41.289,77382270,$40.865,$41.298,$39.879
02/08/2022,$40.353,68185430,$39.818,$40.661,$39.583
02/07/2022,$40.21,82328590,$41.017,$41.235,$39.355
02/04/2022,$41.017,77897980,$40.731,$41.277,$39.6639
02/03/2022,$40.56,99052100,$42.144,$42.926,$40.428
02/02/2022,$42.948,143460100,$44.825,$45.198,$42.648
02/01/2022,$45.713,225681000,$43.296,$45.848,$42.554
01/31/2022,$42.714,200474500,$40.197,$42.77,$39.82
01/28/2022,$38.436,119666100,$38.676,$38.70,$37.208
01/27/2022,$38.67,243247500,$38.206,$39.48,$37.81
01/26/2022,$35.97,126839800,$37.827,$38.266,$35.662
01/25/2022,$36.642,151458200,$37.914,$38.771,$36.513
01/24/2022,$38.715,323867800,$38.391,$38.726,$35.146
01/21/2022,$39.75,589042700,$40.0425,$40.915,$37.999
01/20/2022,$50.825,126589900,$51.775,$52.664,$50.693
01/19/2022,$51.586,43535080,$51.50,$52.321,$51.051
01/18/2022,$51.08,48444180,$52.008,$52.175,$50.868
01/14/2022,$52.569,78611090,$51.76,$53.837,$51.188
01/13/2022,$51.92,44750630,$53.706,$54.079,$51.826
01/12/2022,$53.722,37873720,$54.427,$54.427,$53.202
01/11/2022,$54.084,30778360,$53.699,$54.391,$53.007
01/10/2022,$53.985,44861450,$53.849,$54.369,$52.632
01/07/2022,$54.106,33828730,$54.946,$55.343,$53.8218
01/06/2022,$55.329,57117950,$55.434,$56.336,$54.201
01/05/2022,$56.752,41487490,$59.20,$59.284,$56.688
01/04/2022,$59.115,43931350,$59.991,$60.041,$58.16
01/03/2022,$59.737,30688080,$60.561,$60.999,$59.056
12/31/2021,$60.244,19959180,$61.001,$61.4075,$60.205
12/30/2021,$61.209,16250930,$61.299,$62.061,$61.124
12/29/2021,$61.054,12875130,$61.071,$61.398,$60.468
12/28/2021,$61.071,18841160,$61.495,$61.841,$60.969
12/27/2021,$61.312,20622330,$61.50,$61.50,$60.925
12/23/2021,$61.409,16211460,$61.64,$61.688,$60.757
12/22/2021,$61.424,23357450,$60.336,$61.482,$60.263
12/21/2021,$60.492,23193900,$59.7543,$60.782,$59.3861
12/20/2021,$59.374,33584040,$58.643,$60.2885,$58.426
12/17/2021,$58.673,44337060,$59.161,$59.325,$58.174
12/16/2021,$59.106,31432170,$59.709,$60.2831,$58.80
12/15/2021,$60.504,28661960,$59.818,$60.569,$58.451
12/14/2021,$59.799,29845360,$59.871,$60.229,$58.813
12/13/2021,$60.456,25179150,$61.20,$61.264,$59.952
12/10/2021,$61.166,27487740,$61.678,$61.774,$60.588
12/09/2021,$61.10,23763210,$62.758,$63.024,$61.044
12/08/2021,$62.808,22203080,$63.00,$63.2455,$62.32
12/07/2021,$62.558,31251900,$61.983,$62.889,$61.14
12/06/2021,$61.269,30756720,$60.601,$61.729,$60.10
12/03/2021,$60.213,48292820,$62.275,$62.55,$59.40
12/02/2021,$61.647,33311310,$61.71,$62.536,$61.288
12/01/2021,$61.777,38970190,$64.948,$65.452,$61.707
11/30/2021,$64.19,56089190,$66.8198,$67.538,$64.001
11/29/2021,$66.384,25293640,$66.32,$66.799,$65.829
11/26/2021,$66.564,28725130,$67.50,$67.6405,$66.067
11/24/2021,$65.829,18672820,$65.801,$66.144,$65.11
11/23/2021,$65.406,23209170,$65.818,$66.643,$64.605
11/22/2021,$65.92,27653180,$67.602,$67.948,$65.647
11/19/2021,$67.88,26148520,$69.235,$69.416,$67.50
11/18/2021,$68.202,20149920,$69.161,$69.174,$67.9735
11/17/2021,$69.169,27328310,$69.00,$70.0989,$68.609
11/16/2021,$68.74,20773870,$67.827,$68.836,$67.69
11/15/2021,$67.933,28721860,$68.1235,$68.526,$67.149
11/12/2021,$68.261,41984100,$66.001,$68.334,$65.382
11/11/2021,$65.758,28683110,$65.024,$66.582,$64.9705
11/10/2021,$64.691,24057850,$65.301,$66.0331,$64.211
11/09/2021,$65.599,24156300,$65.37,$66.05,$65.052
11/08/2021,$65.145,28875230,$65.029,$65.60,$64.379
11/05/2021,$64.572,52834880,$66.397,$66.564,$64.501
11/04/2021,$66.84,48650230,$68.589,$68.594,$66.55
11/03/2021,$68.829,23348520,$67.727,$68.939,$67.727
11/02/2021,$67.772,38885970,$68.311,$68.768,$67.382
11/01/2021,$68.117,31109110,$68.906,$68.997,$67.654
10/29/2021,$69.031,38252790,$67.306,$69.097,$67.124
10/28/2021,$67.405,28594090,$67.0949,$67.68,$66.803
10/27/2021,$66.292,22769140,$66.90,$67.141,$66.185
10/26/2021,$66.852,29048400,$67.376,$67.649,$66.277
10/25/2021,$67.166,38335260,$66.374,$67.588,$65.707
10/22/2021,$66.478,61860160,$65.181,$66.546,$65.181
10/21/2021,$65.316,84370700,$62.889,$65.401,$62.865
10/20/2021,$62.514,106220000,$62.5573,$63.74,$61.715
10/19/2021,$63.90,76331470,$63.6969,$64.10,$63.23
10/18/2021,$63.797,46690710,$63.21,$63.841,$62.059
10/15/2021,$62.829,41168740,$63.80,$63.942,$62.516
10/14/2021,$63.38,26725350,$63.223,$63.688,$62.679
10/13/2021,$62.976,24246380,$63.2179,$63.2179,$62.21
10/12/2021,$62.494,32273490,$63.302,$63.7655,$62.199
10/11/2021,$62.704,28624700,$63.3195,$63.942,$62.678
10/08/2021,$63.266,32720930,$63.4165,$64.38,$63.086
10/07/2021,$63.185,35568860,$64.2225,$64.684,$63.045
10/06/2021,$63.91,45804340,$62.818,$63.987,$62.636
10/05/2021,$63.481,95342930,$60.694,$64.039,$60.689
10/04/2021,$60.335,49959320,$61.339,$62.6125,$59.468
10/01/2021,$61.315,40908470,$60.424,$61.499,$59.7505
09/30/2021,$61.034,66160400,$60.805,$61.90,$60.805
09/29/2021,$59.906,62210260,$58.901,$60.988,$58.801
09/28/2021,$58.385,44310510,$58.90,$59.9535,$58.016
09/27/2021,$59.264,25047380,$58.795,$59.358,$57.693
09/24/2021,$59.239,21262460,$59.25,$59.298,$58.364
09/23/2021,$59.326,25261610,$59.079,$59.932,$58.913
09/22/2021,$59.065,40218450,$57.969,$59.565,$57.969
09/21/2021,$57.314,22508840,$57.831,$58.188,$56.937
09/20/2021,$57.543,37322270,$58.679,$59.153,$56.808
09/17/2021,$58.935,41451450,$58.785,$59.028,$58.085
09/16/2021,$58.65,18320280,$58.43,$58.748,$57.772
09/15/2021,$58.287,27556150,$57.817,$58.462,$57.537
09/14/2021,$57.776,34569580,$58.489,$58.728,$57.556
09/13/2021,$58.929,30628710,$59.857,$59.857,$58.2775
09/10/2021,$59.872,39507640,$59.816,$60.945,$59.367
09/09/2021,$59.754,29542140,$60.647,$60.944,$59.655
09/08/2021,$60.605,54245030,$60.384,$61.56,$59.571
09/07/2021,$60.671,58309790,$59.469,$61.385,$59.399
09/03/2021,$59.053,26840050,$58.58,$59.1878,$58.314
09/02/2021,$58.855,61847820,$58.368,$59.8757,$58.368
09/01/2021,$58.207,56262140,$56.90,$59.10,$56.90
08/31/2021,$56.919,24318860,$56.612,$56.948,$56.1611
08/30/2021,$56.618,24348390,$55.725,$56.7165,$55.645
08/27/2021,$55.892,32525950,$55.16,$56.417,$54.925
08/26/2021,$55.012,15954990,$54.616,$55.2604,$54.59
08/25/2021,$54.758,20656210,$55.016,$55.284,$54.545
08/24/2021,$55.341,21095250,$55.1484,$55.5314,$54.927
08/23/2021,$55.333,26020100,$54.598,$55.555,$54.374
08/20/2021,$54.688,37764290,$54.509,$55.1388,$53.91
08/19/2021,$54.371,74972920,$52.274,$54.839,$52.187
08/18/2021,$52.187,25820460,$52.00,$52.638,$51.865
08/17/2021,$51.891,23098030,$51.5465,$52.079,$51.42
08/16/2021,$51.792,20331760,$51.524,$52.338,$51.23
08/13/2021,$51.592,21777360,$51.264,$52.144,$51.151
08/12/2021,$51.072,16861700,$51.186,$51.30,$50.7201
08/11/2021,$51.24,16739040,$51.70,$51.957,$50.977
08/10/2021,$51.584,19605440,$52.00,$52.079,$51.2965
08/09/2021,$51.997,13677820,$52.1147,$52.267,$51.799
08/06/2021,$52.055,19197980,$52.40,$52.684,$51.939
08/05/2021,$52.489,25566870,$51.713,$52.541,$51.402
08/04/2021,$51.735,20393740,$51.30,$51.798,$51.037
08/03/2021,$51.082,25794270,$51.439,$51.563,$50.537
08/02/2021,$51.515,20966320,$51.90,$51.985,$51.051
07/30/2021,$51.757,25371070,$51.269,$51.979,$51.0964
07/29/2021,$51.425,17360140,$51.996,$52.078,$51.3793
07/28/2021,$51.93,23904660,$52.182,$52.447,$51.698
07/27/2021,$51.891,27590370,$51.808,$52.195,$51.205
07/26/2021,$51.649,22545380,$51.438,$52.113,$50.901
07/23/2021,$51.541,38204780,$51.216,$51.741,$50.466
07/22/2021,$51.177,43280610,$51.0206,$51.368,$50.70
07/21/2021,$51.363,119067900,$52.613,$53.099,$50.561
07/20/2021,$53.105,69304400,$52.607,$53.664,$52.03
07/19/2021,$53.228,38857640,$52.605,$53.4913,$52.224
07/16/2021,$53.031,34421010,$54.181,$54.406,$52.705
07/15/2021,$54.295,57138730,$55.397,$55.754,$53.82
07/14/2021,$54.795,46595350,$54.101,$55.41,$54.101
07/13/2021,$54.068,27515930,$53.576,$54.533,$53.576
07/12/2021,$53.731,17807380,$54.03,$54.065,$53.292
07/09/2021,$53.598,27772310,$53.10,$53.826,$52.858
07/08/2021,$53.076,32689880,$53.093,$53.55,$52.909
07/07/2021,$53.596,27224980,$54.424,$54.464,$53.166
07/06/2021,$54.164,27750510,$53.30,$54.286,$53.30
07/02/2021,$53.398,19803160,$53.55,$53.8535,$52.939
07/01/2021,$53.354,28054020,$52.572,$53.704,$52.572
06/30/2021,$52.821,27734450,$53.4055,$53.438,$52.682
06/29/2021,$53.35,23146470,$53.355,$53.613,$52.857
06/28/2021,$53.303,28202270,$52.812,$53.394,$52.456
06/25/2021,$52.707,52990720,$52.884,$53.306,$52.50
06/24/2021,$51.806,33612020,$51.796,$52.096,$51.44
06/23/2021,$51.274,39447820,$50.848,$51.663,$50.82
06/22/2021,$50.882,58092710,$49.854,$51.355,$49.5795
06/21/2021,$49.70,52772970,$50.164,$50.205,$49.228
06/18/2021,$50.077,51975760,$49.64,$50.449,$49.524
06/17/2021,$49.834,31982730,$49.025,$50.18,$49.015
06/16/2021,$49.241,35332060,$49.50,$49.646,$48.628
06/15/2021,$49.19,31040730,$50.123,$50.123,$49.04
06/14/2021,$49.989,44002220,$48.968,$50.35,$48.691
06/11/2021,$48.877,31239690,$49.00,$49.141,$48.778
06/10/2021,$48.727,43829280,$48.7165,$49.021,$48.214
06/09/2021,$48.581,30550290,$49.45,$49.609,$48.465
06/08/2021,$49.239,23740370,$49.70,$49.882,$48.937
06/07/2021,$49.466,27919320,$49.2917,$49.67,$49.055
06/04/2021,$49.474,31604870,$49.20,$50.186,$49.095
06/03/2021,$48.943,38874450,$49.519,$49.666,$48.725
06/02/2021,$49.924,22689790,$49.982,$50.322,$49.582
06/01/2021,$49.908,24825550,$50.401,$50.541,$49.7744
05/28/2021,$50.281,29112970,$50.44,$51.176,$50.253
05/27/2021,$50.386,32537730,$50.18,$50.51,$49.854
05/26/2021,$50.236,24653030,$50.234,$50.414,$50.05
05/25/2021,$50.134,26994590,$50.60,$50.6365,$49.922
05/24/2021,$50.29,24125950,$50.105,$50.425,$49.951
05/21/2021,$49.789,33229250,$50.312,$50.54,$49.726
05/20/2021,$50.167,37212180,$48.955,$50.27,$48.8975
05/19/2021,$48.77,33499300,$48.1625,$48.857,$47.854
05/18/2021,$48.628,23504960,$48.8395,$49.3478,$48.619
05/17/2021,$48.894,27010570,$48.559,$49.271,$48.281
05/14/2021,$49.337,28824640,$48.786,$49.485,$48.659
05/13/2021,$48.666,27165610,$48.913,$49.0775,$48.271
05/12/2021,$48.498,41215400,$48.683,$49.354,$48.27
05/11/2021,$49.508,44010000,$47.975,$49.799,$47.863
05/10/2021,$48.669,51316320,$50.20,$50.315,$48.611
05/07/2021,$50.384,31327860,$50.462,$50.855,$50.112
05/06/2021,$49.955,37836980,$49.599,$49.955,$49.137
05/05/2021,$49.608,31293660,$50.499,$50.7784,$49.463
05/04/2021,$50.318,43495020,$51.078,$51.163,$49.679
05/03/2021,$50.911,40918950,$51.265,$51.895,$50.52
04/30/2021,$51.347,44132420,$50.50,$51.455,$50.50
04/29/2021,$50.90,51277920,$50.76,$50.929,$49.90
04/28/2021,$50.652,31929830,$50.52,$50.8395,$50.334
04/27/2021,$50.555,37613270,$51.262,$51.299,$50.4581
04/26/2021,$51.03,43888390,$50.676,$51.048,$50.30
04/23/2021,$50.555,73146590,$50.901,$50.97,$50.07
04/22/2021,$50.878,90610620,$51.382,$51.396,$50.055
04/21/2021,$50.89,228974500,$50.80,$51.546,$50.36
04/20/2021,$54.957,112576500,$55.442,$56.356,$54.63
04/19/2021,$55.444,42887150,$54.69,$55.644,$54.553
04/16/2021,$54.654,32090750,$55.054,$55.198,$53.951
04/15/2021,$54.922,31390500,$54.417,$55.349,$54.266
04/14/2021,$54.002,37402940,$55.487,$55.487,$53.853
04/13/2021,$55.373,27203440,$55.70,$55.975,$55.03
04/12/2021,$55.278,29440600,$55.105,$55.798,$54.958
04/09/2021,$55.531,28940340,$55.269,$55.69,$54.711
04/08/2021,$55.458,43098290,$55.113,$55.6899,$54.757
04/07/2021,$54.699,21513190,$54.35,$54.964,$54.145
04/06/2021,$54.453,34742050,$54.481,$55.4165,$54.33
04/05/2021,$54.067,33559040,$54.001,$54.285,$52.923
04/01/2021,$53.942,39386370,$52.993,$54.05,$52.703
03/31/2021,$52.166,35031110,$51.5675,$52.813,$51.544
03/30/2021,$51.339,24181290,$51.0505,$51.441,$50.691
03/29/2021,$51.395,33300490,$50.566,$51.80,$50.44
03/26/2021,$50.805,34677970,$50.282,$50.872,$49.668
03/25/2021,$50.286,49267640,$51.699,$51.853,$49.70
03/24/2021,$52.081,41022110,$53.378,$53.442,$52.00
03/23/2021,$53.509,55834610,$52.987,$54.312,$52.94
03/22/2021,$52.311,33605870,$50.913,$52.931,$50.913
03/19/2021,$51.218,43863600,$50.496,$51.319,$50.163
03/18/2021,$50.479,40966060,$51.6396,$51.79,$50.385
03/17/2021,$52.444,28173760,$52.20,$52.8365,$51.43
03/16/2021,$52.403,32388880,$52.447,$53.342,$52.321
03/15/2021,$52.025,34855190,$51.632,$52.0729,$50.803
03/12/2021,$51.802,39817430,$51.25,$52.651,$50.659
03/11/2021,$52.306,47144690,$51.2205,$53.0235,$51.071
03/10/2021,$50.454,37714840,$51.35,$51.897,$50.425
03/09/2021,$50.644,34700420,$50.731,$51.311,$50.3822
03/08/2021,$49.333,39817580,$51.446,$51.884,$49.285
03/05/2021,$51.639,50699730,$51.198,$51.776,$49.879
03/04/2021,$51.129,50347920,$52.15,$53.15,$50.768
03/03/2021,$52.07,53624430,$54.593,$54.8005,$51.781
03/02/2021,$54.782,30422260,$55.334,$55.699,$54.602
03/01/2021,$55.064,30421800,$54.5573,$55.214,$54.20
02/26/2021,$53.885,37555740,$54.651,$55.309,$53.80
02/25/2021,$54.67,42528790,$55.027,$55.648,$53.575
02/24/2021,$55.341,32450380,$53.98,$55.685,$53.9065
02/23/2021,$54.615,41365320,$52.5004,$54.854,$51.828
02/22/2021,$53.378,30785940,$53.499,$54.179,$53.079
02/19/2021,$54.022,28414570,$54.80,$54.899,$53.8813
02/18/2021,$54.822,24576040,$54.90,$55.00,$53.8227
02/17/2021,$55.134,20715900,$55.099,$55.525,$54.303
02/16/2021,$55.728,26240970,$55.7286,$56.363,$55.273
02/12/2021,$55.652,21971280,$55.694,$56.125,$55.085
02/11/2021,$55.759,27305870,$56.4442,$56.593,$55.422
02/10/2021,$56.359,39912640,$56.25,$56.665,$55.3463
02/09/2021,$55.907,37034990,$54.60,$56.60,$54.30
02/08/2021,$54.792,27917210,$55.50,$55.50,$54.37
02/05/2021,$55.079,23761750,$55.226,$55.444,$54.5478
02/04/2021,$55.216,51645370,$53.981,$55.948,$53.751
02/03/2021,$53.945,31722880,$55.017,$55.048,$53.8243
02/02/2021,$54.816,37675690,$54.201,$55.548,$53.8935
02/01/2021,$53.904,35475070,$53.679,$54.506,$53.173
01/29/2021,$53.239,43252640,$53.80,$54.10,$53.018
01/28/2021,$53.86,59689780,$53.588,$55.3148,$53.074
01/27/2021,$52.328,86702770,$55.071,$55.6419,$51.573
01/26/2021,$56.193,50238470,$55.473,$56.799,$55.406
01/25/2021,$55.678,72073290,$56.70,$56.975,$54.865
01/22/2021,$56.517,75508220,$58.21,$58.399,$56.435
01/21/2021,$57.984,118406300,$58.245,$58.875,$57.04
01/20/2021,$58.634,326374500,$56.542,$59.3288,$55.686
01/19/2021,$50.177,123158100,$50.10,$50.925,$49.3543
01/15/2021,$49.798,58957880,$50.00,$50.632,$49.51
01/14/2021,$50.086,41773570,$50.735,$51.45,$49.958
01/13/2021,$50.779,50320990,$49.5501,$51.2354,$49.301
01/12/2021,$49.425,59904250,$50.00,$50.109,$48.567
01/11/2021,$49.91,38127200,$50.784,$51.0725,$49.795
01/08/2021,$51.04,29739490,$51.131,$51.324,$50.451
01/07/2021,$50.889,36864480,$50.828,$51.644,$50.642
01/06/2021,$50.049,53462100,$51.197,$51.31,$49.95
01/05/2021,$52.08,31338720,$52.155,$52.678,$51.589
01/04/2021,$52.286,44444070,$53.90,$54.08,$51.5085
12/31/2020,$54.073,53923220,$52.553,$54.55,$52.315
12/30/2020,$52.459,18762860,$53.013,$53.3258,$52.369
12/29/2020,$53.087,40223580,$51.99,$53.6548,$51.548
12/28/2020,$51.912,28918670,$51.643,$52.366,$50.713
12/24/2020,$51.397,11439520,$51.512,$51.9345,$51.221
12/23/2020,$51.448,23931870,$52.476,$52.632,$51.42
12/22/2020,$52.733,19085290,$52.769,$53.04,$52.05
12/21/2020,$52.891,38939640,$53.005,$53.262,$52.115
12/18/2020,$53.445,45026920,$53.32,$53.637,$52.602
12/17/2020,$53.29,31933770,$52.90,$53.549,$52.644
12/16/2020,$52.483,36823920,$52.011,$52.738,$51.769
12/15/2020,$51.978,33982090,$51.85,$52.47,$51.356
12/14/2020,$52.242,57704240,$50.544,$52.416,$50.118
12/11/2020,$50.322,32109280,$49.50,$50.334,$49.485
12/10/2020,$50.109,30182030,$49.456,$50.377,$49.291
12/09/2020,$49.36,41787680,$51.053,$51.45,$49.129
12/08/2020,$51.266,42289500,$51.79,$52.1491,$50.555
12/07/2020,$51.578,42892930,$50.001,$51.776,$49.777
